Entity,Code,Day,facial_coverings
Japan,JPN,5/26/2020,1
Japan,JPN,5/27/2020,1
Japan,JPN,5/28/2020,1
Japan,JPN,5/29/2020,1
Japan,JPN,5/30/2020,1
Japan,JPN,5/31/2020,1
Japan,JPN,6/1/2020,1
Japan,JPN,6/2/2020,1
Japan,JPN,6/3/2020,1
Japan,JPN,6/4/2020,1
Japan,JPN,6/5/2020,1
Japan,JPN,6/6/2020,1
Japan,JPN,6/7/2020,1
Japan,JPN,6/8/2020,1
Japan,JPN,6/9/2020,1
Japan,JPN,6/10/2020,1
Japan,JPN,6/11/2020,1
Japan,JPN,6/12/2020,1
Japan,JPN,6/13/2020,1
Japan,JPN,6/14/2020,1
Japan,JPN,6/15/2020,1
Japan,JPN,6/16/2020,1
Japan,JPN,6/17/2020,1
Japan,JPN,6/18/2020,1
Japan,JPN,6/19/2020,1
Japan,JPN,6/20/2020,1
Japan,JPN,6/21/2020,1
Japan,JPN,6/22/2020,1
Japan,JPN,6/23/2020,1
Japan,JPN,6/24/2020,1
Japan,JPN,6/25/2020,1
Japan,JPN,6/26/2020,1
